#;Operadora;Usuario;Simcard;Mensalidade;Data Ativacao;IP;ICCID;Saldo;Consumo;Upload;Download;Ultima Conexao;Atacado;Contrato;IMEI Remoto;Operadora;Substatus;Status
756;Algar;'12112917000167;'5516990665605;7.03;2021-01-08;'10.248.203.200;'89553202100014912105;18.59389;1.41;0;0;2021-09-30 13:54:20;---;0000-00-00 00:00:00;'351965112789341;TIM;Ativo;Ativo
757;Algar;'12112917000167;'5516990667226;7.03;2021-01-08;'10.248.203.201;'89553202100014912113;19.39772;0.6;0;0;2021-09-30 14:11:54;---;0000-00-00 00:00:00;'351965112789374;TIM;Ativo;Ativo
758;Algar;'12112917000167;'5516990668745;7.03;2021-01-08;'10.248.203.202;'89553202100014912121;18.86723;1.13;3084;648;2021-09-30 15:54:51;---;0000-00-00 00:00:00;'351965112789309;OI;Ativo;Ativo
759;Algar;'12112917000167;'5516990660778;7.03;2021-01-08;'10.248.203.203;'89553202100014912139;15.25469;4.75;9690;3392;2021-09-30 12:41:06;---;0000-00-00 00:00:00;'354522181248787;VIVO;Ativo;Ativo
760;Algar;'12112917000167;'5516990663022;7.03;2021-01-08;'10.248.203.204;'89553202100014912147;14.6009;5.4;0;0;2021-09-30 15:12:19;---;0000-00-00 00:00:00;'354522181265997;OI;Ativo;Ativo
761;Algar;'12112917000167;'5516990663101;7.03;2021-01-08;'10.248.203.205;'89553202100014912154;12.80909;7.19;0;0;2021-09-30 15:12:07;---;0000-00-00 00:00:00;'354522181299558;OI;Ativo;Ativo
762;Algar;'12112917000167;'5516990664096;7.03;2021-01-08;'10.248.203.206;'89553202100014912162;20;0;2820;3730;2021-09-11 09:59:19;---;0000-00-00 00:00:00;'354522181278909;CLARO;Ativo;Ativo
763;Algar;'12112917000167;'5516990665702;7.03;2021-01-08;'10.248.203.207;'89553202100014912170;15.94093;4.06;0;0;2021-09-30 12:20:31;---;0000-00-00 00:00:00;'354522181241675;CLARO;Ativo;Ativo
764;Algar;'12112917000167;'5516990665765;7.03;2021-01-08;'10.248.170.218;'89553202100014912188;20;0;38190;22578;2021-09-09 08:32:10;---;0000-00-00 00:00:00;'354522181276028;OI;Ativo;Ativo
765;Algar;'12112917000167;'5516990668849;7.03;2021-01-08;'10.248.203.209;'89553202100014912204;19.45521;0.54;0;0;2021-09-30 08:02:26;---;0000-00-00 00:00:00;'351965112789234;TIM;Ativo;Ativo
766;Algar;'12112917000167;'5516990660926;7.03;2021-01-08;'10.248.203.211;'89553202100014912220;19.28072;0.72;0;0;2021-09-30 15:38:12;---;0000-00-00 00:00:00;'351965112789382;TIM;Ativo;Ativo
767;Algar;'12112917000167;'5516990663129;7.03;2021-01-08;'10.248.203.212;'89553202100014912238;18.55973;1.44;0;0;2021-09-30 15:18:58;---;0000-00-00 00:00:00;'351965112789358;OI;Ativo;Ativo
768;Algar;'12112917000167;'5516990667395;7.03;2021-01-08;'10.248.203.213;'89553202100014912246;18.72696;1.27;0;0;2021-09-30 05:00:32;---;0000-00-00 00:00:00;'351965112789267;TIM;Ativo;Ativo
769;Algar;'12112917000167;'5516990663181;7.03;2021-01-08;'10.248.203.214;'89553202100014912253;19.48335;0.52;447;216;2021-09-30 15:24:08;---;0000-00-00 00:00:00;'351965112789317;OI;Ativo;Ativo
770;Algar;'12112917000167;'5516990664171;7.03;2021-01-08;'10.248.203.215;'89553202100014912261;19.23388;0.77;0;0;2021-09-30 13:57:17;---;0000-00-00 00:00:00;'351965112789333;CLARO;Ativo;Ativo
771;Algar;'12112917000167;'5516990664232;7.03;2021-01-08;'10.248.203.216;'89553202100014912279;16.94813;3.05;0;0;2021-09-30 05:34:52;---;0000-00-00 00:00:00;'354522181303749;OI;Ativo;Ativo
772;Algar;'12112917000167;'5516990665819;7.03;2021-01-08;'10.248.203.217;'89553202100014912287;14.29771;5.7;0;0;2021-09-30 15:49:47;---;0000-00-00 00:00:00;'354522181293510;OI;Ativo;Ativo
773;Algar;'12112917000167;'5516990668864;7.03;2021-01-08;'10.248.203.218;'89553202100014912295;19.24558;0.75;0;0;2021-09-30 12:00:02;---;0000-00-00 00:00:00;'351965112789291;TIM;Ativo;Ativo
774;Algar;'12112917000167;'5516990667409;7.03;2021-01-08;'10.248.203.195;'89553202100014912303;19.37187;0.63;0;0;2021-09-30 13:57:11;---;0000-00-00 00:00:00;'351965112789283;TIM;Ativo;Ativo
775;Algar;'12112917000167;'5516990667459;7.03;2021-01-08;'10.248.203.194;'89553202100014912311;18.6453;1.35;0;0;2021-09-30 08:05:22;---;0000-00-00 00:00:00;'351965113359458;OI;Ativo;Ativo
776;Algar;'12112917000167;'5516990695215;7.03;2021-04-16;'10.248.134.213;'89553202100009423589;18.45428;1.54;0;0;2021-09-30 15:52:47;---;0000-00-00 00:00:00;'356430070411144;OI;Ativo;Ativo
777;Algar;'12112917000167;'5516990695239;7.03;2021-04-16;'10.248.134.217;'89553202100009423597;19.08232;0.92;3087;1284;2021-09-30 12:49:31;---;0000-00-00 00:00:00;'358222056313131;OI;Ativo;Ativo
778;Algar;'12112917000167;'5516990699313;7.03;2021-04-16;'10.248.134.200;'89553202100009423605;19.49056;0.51;0;0;2021-09-30 15:15:16;---;0000-00-00 00:00:00;'359857080848948;CLARO;Ativo;Ativo
779;Algar;'12112917000167;'5516990699266;7.03;2021-04-16;'10.248.134.222;'89553202100009423613;10.04471;9.96;0;0;2021-09-30 12:44:40;---;0000-00-00 00:00:00;'355929100420646;VIVO;Ativo;Ativo
780;Algar;'12112917000167;'5516990699279;7.03;2021-04-16;'10.248.134.219;'89553202100009423621;9.0811;10.92;0;0;2021-09-30 08:06:31;---;0000-00-00 00:00:00;'356429070177408;TIM;Ativo;Ativo
781;Algar;'12112917000167;'5516990696747;7.03;2021-04-16;;'89553202100009423639;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
782;Algar;'12112917000167;'5516990699293;7.03;2021-04-16;'10.248.134.232;'89553202100009423647;13.05788;6.94;0;0;2021-09-30 15:00:03;---;0000-00-00 00:00:00;'354522181582359;CLARO;Ativo;Ativo
783;Algar;'12112917000167;'5516994911322;7.03;2021-07-06;'10.120.58.252;'89553202100009423662;19.01273;0.99;0;0;2021-09-30 08:11:49;---;0000-00-00 00:00:00;'351965113518863;CLARO;Ativo;Ativo
784;Algar;'12112917000167;'5516994914243;7.03;2021-07-06;'10.120.58.253;'89553202100009423670;19.22251;0.78;0;0;2021-09-30 11:11:33;---;0000-00-00 00:00:00;'351965113518764;TIM;Ativo;Ativo
785;Algar;'12112917000167;'5516994912807;7.03;2021-07-06;'10.120.58.254;'89553202100009423688;19.10205;0.9;0;0;2021-09-30 07:59:02;---;0000-00-00 00:00:00;'351965113518236;OI;Ativo;Ativo
786;Algar;'12112917000167;'5516994915603;7.03;2021-07-06;;'89553202100009423696;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
787;Algar;'12112917000167;'5516994914277;7.03;2021-07-06;'10.120.59.2;'89553202100009423704;7.0492;12.95;0;0;2021-09-30 15:56:03;---;0000-00-00 00:00:00;'355929100436121;VIVO;Ativo;Ativo
788;Algar;'12112917000167;'5516994918569;7.03;2021-07-06;'10.120.59.3;'89553202100009423712;19.53161;0.47;8089;3544;2021-09-29 10:52:10;---;0000-00-00 00:00:00;'351965111486196;CLARO;Ativo;Ativo
789;Algar;'12112917000167;'5516994912848;7.03;2021-07-06;'10.120.59.4;'89553202100009423720;19.12515;0.87;0;0;2021-09-30 16:00:18;---;0000-00-00 00:00:00;'351965112263743;CLARO;Ativo;Ativo
790;Algar;'12112917000167;'5516994914257;7.03;2021-07-06;'10.120.59.5;'89553202100009423738;18.98784;1.01;0;0;2021-09-30 15:51:11;---;0000-00-00 00:00:00;'356430071115488;TIM;Ativo;Ativo
791;Algar;'12112917000167;'5516990696835;7.03;2021-04-16;'10.248.134.214;'89553202100009423746;15.93725;4.06;0;0;2021-09-30 15:45:33;---;0000-00-00 00:00:00;'354522181523965;CLARO;Ativo;Ativo
792;Algar;'12112917000167;'5516990695247;7.03;2021-04-16;'10.248.134.203;'89553202100009426756;19.24023;0.76;0;0;2021-09-30 15:56:17;---;0000-00-00 00:00:00;'358222050999638;CLARO;Ativo;Ativo
793;Algar;'12112917000167;'5516990696764;7.03;2021-04-16;'10.248.134.216;'89553202100009426772;20;0;672;886;2021-05-18 17:35:53;---;0000-00-00 00:00:00;'354522181575338;TIM;Ativo;Ativo
794;Algar;'12112917000167;'5516990695298;7.03;2021-04-16;'10.248.134.160;'89553202100009426780;15.88037;4.12;0;0;2021-09-30 11:47:36;---;0000-00-00 00:00:00;'354522181504114;OI;Ativo;Ativo
795;Algar;'12112917000167;'5516990696889;7.03;2021-04-16;'10.248.134.209;'89553202100009426798;18.80117;1.2;3264;1776;2021-09-29 10:35:49;---;0000-00-00 00:00:00;'351965113373244;TIM;Ativo;Ativo
796;Algar;'12112917000167;'5516994912790;7.03;2021-07-06;'10.120.59.8;'89553202100009426806;19.33266;0.67;0;0;2021-09-30 13:54:12;---;0000-00-00 00:00:00;'351965113506702;OI;Ativo;Ativo
797;Algar;'12112917000167;'5516994918515;7.03;2021-07-06;;'89553202100009426814;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
798;Algar;'12112917000167;'5516994915727;7.03;2021-07-06;'10.120.59.10;'89553202100009426848;20;0;3213;1872;2021-09-07 10:04:18;---;0000-00-00 00:00:00;'351965114433500;OI;Ativo;Ativo
799;Algar;'12112917000167;'5516990696780;7.03;2021-04-16;'10.248.134.211;'89553202100009426855;17.58796;2.41;0;0;2021-09-30 11:08:31;---;0000-00-00 00:00:00;'354522181523650;OI;Ativo;Ativo
800;Algar;'12112917000167;'5516990696922;7.03;2021-04-16;'10.248.134.204;'89553202100009426863;13.95725;6.04;0;0;2021-09-30 15:41:06;---;0000-00-00 00:00:00;'354522181576757;CLARO;Ativo;Ativo
801;Algar;'12112917000167;'5516990696872;7.03;2021-04-16;'10.248.134.201;'89553202100009426871;13.74156;6.26;0;0;2021-09-30 14:26:35;---;0000-00-00 00:00:00;'354522181534210;TIM;Ativo;Ativo
802;Algar;'12112917000167;'5516990699251;7.03;2021-04-16;'10.248.134.220;'89553202100009426921;14.4366;5.56;0;0;2021-09-30 15:07:14;---;0000-00-00 00:00:00;'354522181549622;CLARO;Ativo;Ativo
803;Algar;'12112917000167;'5516990696860;7.03;2021-04-16;'10.248.134.207;'89553202100009426939;18.6686;1.33;0;0;2021-09-30 15:19:41;---;0000-00-00 00:00:00;'358222050988375;CLARO;Ativo;Ativo
804;Algar;'12112917000167;'5516990695225;7.03;2021-04-16;'10.248.134.221;'89553202100009426947;20;0;3731;1956;2021-07-11 13:57:28;---;0000-00-00 00:00:00;'351965112242473;OI;Ativo;Ativo
805;Algar;'12112917000167;'5516994917154;7.03;2021-07-06;'10.120.59.11;'89553202100009426954;19.97115;0.03;27509;2732;2021-09-15 14:19:20;---;0000-00-00 00:00:00;'351965114444630;OI;Ativo;Ativo
806;Algar;'12112917000167;'5516990696908;7.03;2021-04-16;'10.248.134.205;'89553202100009426962;15.9049;4.09;0;0;2021-09-30 15:12:06;---;0000-00-00 00:00:00;'354522181513719;VIVO;Ativo;Ativo
807;Algar;'12112917000167;'5516994917166;7.03;2021-07-06;;'89553202100009426970;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
808;Algar;'12112917000167;'5516990699216;7.03;2021-04-16;'10.248.134.202;'89553202100009427440;13.28991;6.71;0;0;2021-09-30 14:55:20;---;0000-00-00 00:00:00;'354522181504098;OI;Ativo;Ativo
809;Algar;'12112917000167;'5516990696936;7.03;2021-04-16;'10.248.134.212;'89553202100009427457;15.44694;4.55;0;0;2021-09-30 09:40:46;---;0000-00-00 00:00:00;'354522181560025;OI;Ativo;Ativo
810;Algar;'12112917000167;'5516990699239;7.03;2021-04-16;'10.248.134.210;'89553202100009427465;19.11396;0.89;0;0;2021-09-30 09:56:03;---;0000-00-00 00:00:00;'358222052715636;CLARO;Ativo;Ativo
811;Algar;'12112917000167;'5516990699193;7.03;2021-04-16;'10.248.134.215;'89553202100009427473;19.47112;0.53;0;0;2021-09-30 13:57:15;---;0000-00-00 00:00:00;'351965113375769;OI;Ativo;Ativo
812;Algar;'12112917000167;'5516990699301;7.03;2021-04-16;'10.248.134.198;'89553202100009427481;18.91578;1.08;0;0;2021-09-30 12:32:56;---;0000-00-00 00:00:00;'356429070504569;TIM;Ativo;Ativo
813;Algar;'12112917000167;'5516994912679;7.03;2021-07-06;'10.120.59.13;'89553202100009427499;18.72981;1.27;0;0;2021-09-30 15:49:09;---;0000-00-00 00:00:00;'351965113518996;OI;Ativo;Ativo
814;Algar;'12112917000167;'5516999846971;7.03;2021-07-06;'10.248.141.47;'89553202100018556023;19.42988;0.57;0;0;2021-09-30 13:57:16;---;0000-00-00 00:00:00;'351965114433856;OI;Ativo;Ativo
815;Algar;'12112917000167;'5516999845336;7.03;2021-07-06;'10.248.141.108;'89553202100018556031;19.58451;0.41;192;0;2021-09-29 17:19:47;---;0000-00-00 00:00:00;'351965114432973;OI;Ativo;Ativo
816;Algar;'12112917000167;'5516999845316;7.03;2021-04-16;'10.248.141.45;'89553202100018556049;18.19586;1.8;0;0;2021-09-30 09:28:59;---;0000-00-00 00:00:00;'358735074722637;TIM;Ativo;Ativo
817;Algar;'12112917000167;'5516999845266;7.03;2021-04-16;'10.248.141.44;'89553202100018556056;19.16476;0.83;0;0;2021-09-30 15:36:32;---;0000-00-00 00:00:00;'351965113353543;CLARO;Ativo;Ativo
818;Algar;'12112917000167;'5516999845255;7.03;2021-04-16;'10.248.141.43;'89553202100018556064;20;0;258;736;2021-05-24 03:18:46;---;0000-00-00 00:00:00;'351965113379258;OI;Ativo;Ativo
819;Algar;'12112917000167;'5516999843832;7.03;2021-04-16;'10.248.141.42;'89553202100018556072;18.71988;1.28;0;0;2021-09-30 14:09:02;---;0000-00-00 00:00:00;'351965113378706;OI;Ativo;Ativo
820;Algar;'12112917000167;'5516999772463;7.03;2021-04-16;'10.248.141.41;'89553202100018556080;19.30139;0.7;0;0;2021-09-30 16:01:35;---;0000-00-00 00:00:00;'351965113362890;CLARO;Ativo;Ativo
821;Algar;'12112917000167;'5516999741405;7.03;2021-04-16;'10.248.141.39;'89553202100018556106;18.77741;1.22;0;0;2021-09-30 13:57:10;---;0000-00-00 00:00:00;'351965113365885;VIVO;Ativo;Ativo
822;Algar;'12112917000167;'5516999741286;7.03;2021-04-16;'10.248.141.38;'89553202100018556114;18.95284;1.05;0;0;2021-09-30 13:57:21;---;0000-00-00 00:00:00;'351965113358765;OI;Ativo;Ativo
823;Algar;'12112917000167;'5516999106983;7.03;2021-04-16;'10.248.141.37;'89553202100018556122;19.25343;0.75;0;0;2021-09-30 16:01:14;---;0000-00-00 00:00:00;'358222056965336;CLARO;Ativo;Ativo
824;Algar;'12112917000167;'5516990947711;7.03;2021-04-16;'10.248.134.224;'89553202100018556130;19.08991;0.91;0;0;2021-09-30 14:00:17;---;0000-00-00 00:00:00;'356428070739316;TIM;Ativo;Ativo
825;Algar;'12112917000167;'5516990693637;7.03;2021-04-16;'10.248.134.223;'89553202100018556528;13.53608;6.46;0;0;2021-09-30 15:51:20;---;0000-00-00 00:00:00;'354522181541371;OI;Ativo;Ativo
826;Algar;'12112917000167;'5516990698391;7.03;2021-04-16;'10.248.134.238;'89553202100018556536;14.45439;5.55;0;0;2021-09-30 11:52:59;---;0000-00-00 00:00:00;'354522181545372;OI;Ativo;Ativo
827;Algar;'12112917000167;'5516990693611;7.03;2021-04-16;'10.248.134.227;'89553202100018556544;19.23343;0.77;0;0;2021-09-30 14:50:14;---;0000-00-00 00:00:00;'356429070505178;OI;Ativo;Ativo
828;Algar;'12112917000167;'5516990698444;7.03;2021-04-16;'10.248.134.229;'89553202100018556551;18.85931;1.14;0;0;2021-09-30 15:58:41;---;0000-00-00 00:00:00;'351965113371206;OI;Ativo;Ativo
829;Algar;'12112917000167;'5516990699189;7.03;2021-04-16;'10.248.134.230;'89553202100018556569;18.79727;1.2;0;0;2021-09-30 13:57:12;---;0000-00-00 00:00:00;'351965113371321;TIM;Ativo;Ativo
830;Algar;'12112917000167;'5516990699125;7.03;2021-04-16;'10.248.134.233;'89553202100018556577;19.06618;0.93;0;0;2021-09-30 15:08:45;---;0000-00-00 00:00:00;'356430070443618;CLARO;Ativo;Ativo
831;Algar;'12112917000167;'5516990698471;7.03;2021-04-16;'10.248.134.226;'89553202100018556585;18.83043;1.17;0;0;2021-09-30 15:05:58;---;0000-00-00 00:00:00;'358899051959784;CLARO;Ativo;Ativo
832;Algar;'12112917000167;'5516990699175;7.03;2021-04-16;'10.248.134.231;'89553202100018556593;14.97626;5.02;0;0;2021-09-30 15:33:55;---;0000-00-00 00:00:00;'354522181528360;VIVO;Ativo;Ativo
833;Algar;'12112917000167;'5516990693677;7.03;2021-04-16;'10.248.134.237;'89553202100018556619;18.55485;1.45;72512;26692;2021-09-30 07:41:11;---;0000-00-00 00:00:00;'354522181507620;VIVO;Ativo;Ativo
834;Algar;'12112917000167;'5516990693660;7.03;2021-04-16;'10.248.134.228;'89553202100018556627;15.92487;4.07;0;0;2021-09-30 15:16:36;---;0000-00-00 00:00:00;'354522181588398;VIVO;Ativo;Ativo
835;Algar;'12112917000167;'5516990693624;7.03;2021-04-16;'10.248.134.235;'89553202100018556635;18.15989;1.84;0;0;2021-09-30 14:45:47;---;0000-00-00 00:00:00;'351965112242655;CLARO;Ativo;Ativo
836;Algar;'12112917000167;'5516990699154;7.03;2021-04-16;'10.248.134.225;'89553202100018556643;17.01233;2.99;0;0;2021-09-30 11:08:30;---;0000-00-00 00:00:00;'354522181530275;VIVO;Ativo;Ativo
837;Algar;'12112917000167;'5516990698419;7.03;2021-04-16;'10.248.134.234;'89553202100018556650;14.63914;5.36;0;0;2021-09-30 11:47:42;---;0000-00-00 00:00:00;'354522181579025;VIVO;Ativo;Ativo
838;Algar;'12112917000167;'5516990699140;7.03;2021-04-16;'10.248.141.86;'89553202100018556668;18.98455;1.01;0;0;2021-09-30 15:12:06;---;0000-00-00 00:00:00;'358735071502735;OI;Ativo;Ativo
839;Algar;'12112917000167;'5516994915714;7.03;2021-07-06;'10.120.59.211;'89553202100018556684;18.71422;1.29;0;0;2021-09-30 14:59:49;---;0000-00-00 00:00:00;'351965114433187;OI;Ativo;Ativo
840;Algar;'12112917000167;'5516994915695;7.03;2021-07-06;'10.120.59.212;'89553202100018556692;14.81536;5.18;0;0;2021-09-30 13:59:55;---;0000-00-00 00:00:00;'351965113515513;OI;Ativo;Ativo
841;Algar;'12112917000167;'5516994914227;7.03;2021-07-06;'10.120.59.213;'89553202100018556700;19.70607;0.29;0;0;2021-09-30 09:04:23;---;0000-00-00 00:00:00;'351965112529093;OI;Ativo;Ativo
842;Algar;'12112917000167;'5516994911335;7.03;2021-07-06;'10.120.59.214;'89553202100018556718;19.29178;0.71;0;0;2021-09-30 14:09:01;---;0000-00-00 00:00:00;'351965113613177;OI;Ativo;Ativo
843;Algar;'12112917000167;'5516994912836;7.03;2021-07-06;;'89553202100018556726;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
844;Algar;'12112917000167;'5516994915680;7.03;2021-07-06;'10.120.59.216;'89553202100018556734;18.71874;1.28;0;0;2021-09-30 13:57:09;---;0000-00-00 00:00:00;'351965114444838;VIVO;Ativo;Ativo
845;Algar;'12112917000167;'5516994914287;7.03;2021-07-06;'10.120.59.217;'89553202100018556742;18.46999;1.53;0;0;2021-09-30 13:57:11;---;0000-00-00 00:00:00;'351965114444432;VIVO;Ativo;Ativo
846;Algar;'12112917000167;'5516994914300;7.03;2021-07-06;'10.120.59.218;'89553202100018556759;18.77741;1.22;3173;1988;2021-09-30 09:24:45;---;0000-00-00 00:00:00;'351965114444614;VIVO;Ativo;Ativo
847;Algar;'12112917000167;'5516994912818;7.03;2021-07-06;'10.120.59.219;'89553202100018556767;19.12379;0.87;0;0;2021-09-30 13:57:08;---;0000-00-00 00:00:00;'351965114433534;VIVO;Ativo;Ativo
848;Algar;'12112917000167;'5516994917146;7.03;2021-07-06;'10.120.59.220;'89553202100018556775;18.74635;1.25;0;0;2021-09-30 13:57:10;---;0000-00-00 00:00:00;'351965114450207;VIVO;Ativo;Ativo
849;Algar;'12112917000167;'5516994912747;7.03;2021-07-06;;'89553202100018558268;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
850;Algar;'12112917000167;'5516994911288;7.03;2021-07-06;'10.120.52.160;'89553202100018558276;18.88528;1.11;0;0;2021-09-30 16:01:15;---;0000-00-00 00:00:00;'351965112307235;OI;Ativo;Ativo
851;Algar;'12112917000167;'5516994914143;7.03;2021-07-06;'10.120.52.161;'89553202100018558284;19.17605;0.82;0;0;2021-09-30 07:58:17;---;0000-00-00 00:00:00;'351965112537005;OI;Ativo;Ativo
852;Algar;'12112917000167;'5516994912707;7.03;2021-07-06;'10.120.52.162;'89553202100018558292;18.54332;1.46;0;0;2021-09-30 15:56:27;---;0000-00-00 00:00:00;'351965113518137;VIVO;Ativo;Ativo
853;Algar;'12112917000167;'5516994915628;7.03;2021-07-06;'10.120.59.223;'89553202100018558300;18.4286;1.57;0;0;2021-09-30 14:47:56;---;0000-00-00 00:00:00;'351965113507569;CLARO;Ativo;Ativo
854;Algar;'12112917000167;'5516994915651;7.03;2021-07-06;'10.120.59.224;'89553202100018558318;20;0;3305;2020;2021-07-11 13:57:34;---;0000-00-00 00:00:00;'351965113607088;OI;Ativo;Ativo
855;Algar;'12112917000167;'5516994912757;7.03;2021-07-06;'10.120.59.225;'89553202100018558326;19.55687;0.44;0;0;2021-09-30 14:09:03;---;0000-00-00 00:00:00;'351965113513930;OI;Ativo;Ativo
856;Algar;'12112917000167;'5516994915595;7.03;2021-07-06;'10.120.59.226;'89553202100018558334;20;0;2959;1944;2021-07-12 02:00:12;---;0000-00-00 00:00:00;'351965113518723;OI;Ativo;Ativo
857;Algar;'12112917000167;'5516994911269;7.03;2021-07-06;'10.120.59.227;'89553202100018558342;19.22886;0.77;0;0;2021-09-30 13:57:14;---;0000-00-00 00:00:00;'351965112248363;VIVO;Ativo;Ativo
858;Algar;'12112917000167;'5516994914168;7.03;2021-07-06;;'89553202100018558359;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
859;Algar;'12112917000167;'5516994914213;7.03;2021-07-06;;'89553202100018558367;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
860;Algar;'12112917000167;'5516994914196;7.03;2021-07-06;'10.120.59.230;'89553202100018558375;20;0;12800;4212;2021-08-12 03:25:57;---;0000-00-00 00:00:00;'351965114432601;VIVO;Ativo;Ativo
861;Algar;'12112917000167;'5516994911314;7.03;2021-07-06;'10.120.59.231;'89553202100018558383;20;0;1776;1340;2021-09-01 15:06:08;---;0000-00-00 00:00:00;'351965114444416;OI;Ativo;Ativo
862;Algar;'12112917000167;'5516994917075;7.03;2021-07-06;'10.120.59.232;'89553202100018558391;18.40382;1.6;0;0;2021-09-30 16:03:31;---;0000-00-00 00:00:00;'351965114432833;OI;Ativo;Ativo
863;Algar;'12112917000167;'5516994911353;7.03;2021-07-06;'10.120.59.233;'89553202100018558409;19.05618;0.94;0;0;2021-09-30 13:57:13;---;0000-00-00 00:00:00;'356430074639112;CLARO;Ativo;Ativo
864;Algar;'12112917000167;'5516994918543;7.03;2021-07-06;'10.120.59.234;'89553202100018558417;17.66779;2.33;0;0;2021-09-30 15:35:49;---;0000-00-00 00:00:00;'358735074779256;TIM;Ativo;Ativo
865;Algar;'12112917000167;'5516994918585;7.03;2021-07-06;'10.120.59.235;'89553202100018558425;17.47884;2.52;0;0;2021-09-30 15:47:40;---;0000-00-00 00:00:00;'358735074689976;TIM;Ativo;Ativo
866;Algar;'12112917000167;'5516994918528;7.03;2021-07-06;'10.120.59.236;'89553202100018558433;18.4052;1.59;0;0;2021-09-30 12:57:58;---;0000-00-00 00:00:00;'351965114432791;CLARO;Ativo;Ativo
867;Algar;'12112917000167;'5516994918499;7.03;2021-07-06;'10.120.59.237;'89553202100018558441;18.13449;1.87;0;0;2021-09-30 07:01:26;---;0000-00-00 00:00:00;'351965114444820;OI;Ativo;Ativo
868;Algar;'12112917000167;'5516994917103;7.03;2021-07-06;'10.120.59.238;'89553202100018558458;18.86225;1.14;0;0;2021-09-30 15:59:46;---;0000-00-00 00:00:00;'351965114444697;CLARO;Ativo;Ativo
869;Algar;'12112917000167;'5516994917090;7.03;2021-07-06;'10.120.59.239;'89553202100018558466;18.48677;1.51;0;0;2021-09-30 10:15:04;---;0000-00-00 00:00:00;'351965114444655;CLARO;Ativo;Ativo
870;Algar;'12112917000167;'5516994918556;7.03;2021-07-06;'10.120.59.240;'89553202100018558474;18.97934;1.02;0;0;2021-09-30 14:58:17;---;0000-00-00 00:00:00;'351965114433427;CLARO;Ativo;Ativo
871;Algar;'12112917000167;'5516994917119;7.03;2021-07-06;'10.120.59.241;'89553202100018558482;20;0;300;840;2021-08-12 03:26:02;---;0000-00-00 00:00:00;'351965114433591;VIVO;Ativo;Ativo
872;Algar;'12112917000167;'5516994912730;7.03;2021-07-06;'10.120.59.242;'89553202100018558490;18.95063;1.05;0;0;2021-09-30 14:30:41;---;0000-00-00 00:00:00;'351965114433575;VIVO;Ativo;Ativo
873;Algar;'12112917000167;'5516994778360;8.29;2019-07-02;'10.249.116.162;'89553202000000913390;18.33988;1.66;0;0;2021-09-30 15:12:48;---;0000-00-00 00:00:00;'355929100108472;OI;Ativo;Ativo
874;Algar;'12112917000167;'5516994776697;8.29;2019-07-02;'10.249.123.17;'89553202000000912558;18.12154;1.88;0;0;2021-09-30 15:12:48;---;0000-00-00 00:00:00;'358735074773838;OI;Ativo;Ativo
875;Algar;'12112917000167;'5516990411753;8.29;2019-07-02;;'89553202000000913382;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
876;Algar;'12112917000167;'5516990410513;8.29;2019-07-02;'10.249.83.22;'89553202000000913911;19.71557;0.28;64132;42788;2021-09-29 18:09:59;---;0000-00-00 00:00:00;'355929100100230;OI;Ativo;Ativo
877;Algar;'12112917000167;'5516994775091;8.29;2019-07-02;'10.249.96.52;'89553202000000913887;18.07783;1.92;14792;9834;2021-09-30 10:29:57;---;0000-00-00 00:00:00;'355929100104414;CLARO;Ativo;Ativo
878;Algar;'12112917000167;'5516994779982;8.29;2019-07-02;'10.249.97.36;'89553202000000913788;17.74341;2.26;0;0;2021-09-30 16:02:41;---;0000-00-00 00:00:00;'355929100107342;CLARO;Ativo;Ativo
879;Algar;'12112917000167;'5516990411774;8.29;2019-07-02;'10.249.94.41;'89553202000000913374;18.6355;1.36;0;0;2021-09-30 10:50:36;---;0000-00-00 00:00:00;'356430070520266;OI;Ativo;Ativo
880;Algar;'12112917000167;'5516994718673;7.03;2021-07-28;;'89553202100024716157;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
881;Algar;'12112917000167;'5516994857911;7.03;2021-07-28;'10.120.135.162;'89553202100024716165;18.46176;1.54;0;0;2021-09-30 15:58:06;---;0000-00-00 00:00:00;'356428070494078;OI;Ativo;Ativo
882;Algar;'12112917000167;'5516990780311;7.03;2021-07-28;;'89553202100024716173;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
883;Algar;'12112917000167;'5516990913733;7.03;2021-07-28;;'89553202100024716181;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
